filename,url,description,category
i5316.pdf,https://www.irs.gov/pub/irs-pdf/i5316.pdf,0523 Inst 5316                           (PDF),instructions
p1345sp.pdf,https://www.irs.gov/pub/irs-pdf/p1345sp.pdf,1122 Publ 1345 (sp)                      (PDF),publications
p5792sp.pdf,https://www.irs.gov/pub/irs-pdf/p5792sp.pdf,0423 Publ 5792 (sp)                      (PDF),publications
p2105.pdf,https://www.irs.gov/pub/irs-pdf/p2105.pdf,0523 Publ 2105                           (PDF),publications
p5788.pdf,https://www.irs.gov/pub/irs-pdf/p5788.pdf,0523 Publ 5788                           (PDF),publications
f14360.pdf,https://www.irs.gov/pub/irs-pdf/f14360.pdf,0523 Form 14360                          (PDF),forms
p5789.pdf,https://www.irs.gov/pub/irs-pdf/p5789.pdf,0423 Publ 5789                           (PDF),publications
p4518.pdf,https://www.irs.gov/pub/irs-pdf/p4518.pdf,1119 Publ 4518                           (PDF),publications
p4772.pdf,https://www.irs.gov/pub/irs-pdf/p4772.pdf,0523 Publ 4772                           (PDF),publications
p5800.pdf,https://www.irs.gov/pub/irs-pdf/p5800.pdf,0423 Publ 5800                           (PDF),publications
p5724g.pdf,https://www.irs.gov/pub/irs-pdf/p5724g.pdf,0423 Publ 5724-G                         (PDF),publications
p5724h.pdf,https://www.irs.gov/pub/irs-pdf/p5724h.pdf,0423 Publ 5724-H                         (PDF),publications
p5792.pdf,https://www.irs.gov/pub/irs-pdf/p5792.pdf,0423 Publ 5792                           (PDF),publications
p5743.pdf,https://www.irs.gov/pub/irs-pdf/p5743.pdf,0423 Publ 5743                           (PDF),publications
p1335.pdf,https://www.irs.gov/pub/irs-pdf/p1335.pdf,0423 Publ 1335                           (PDF),publications
p3744.pdf,https://www.irs.gov/pub/irs-pdf/p3744.pdf,0423 Publ 3744                           (PDF),publications
p5534hsp.pdf,https://www.irs.gov/pub/irs-pdf/p5534hsp.pdf,0223 Publ 5534-H (sp)                    (PDF),publications
p5534hzs.pdf,https://www.irs.gov/pub/irs-pdf/p5534hzs.pdf,0223 Publ 5534-H (zh-s)                  (PDF),publications
i7204.pdf,https://www.irs.gov/pub/irs-pdf/i7204.pdf,1222 Inst 7204                           (PDF),instructions
p5724asp.pdf,https://www.irs.gov/pub/irs-pdf/p5724asp.pdf,0223 Publ 5724-A (sp)                    (PDF),publications
p5724d.pdf,https://www.irs.gov/pub/irs-pdf/p5724d.pdf,0323 Publ 5724-D                         (PDF),publications
f7204.pdf,https://www.irs.gov/pub/irs-pdf/f7204.pdf,1222 Form 7204                           (PDF),forms
p5724sp.pdf,https://www.irs.gov/pub/irs-pdf/p5724sp.pdf,0223 Publ 5724 (sp)                      (PDF),publications
p5724bsp.pdf,https://www.irs.gov/pub/irs-pdf/p5724bsp.pdf,0223 Publ 5724-B (sp)                    (PDF),publications
p1779sp.pdf,https://www.irs.gov/pub/irs-pdf/p1779sp.pdf,0323 Publ 1779 (SP)                      (PDF),publications
p5484.pdf,https://www.irs.gov/pub/irs-pdf/p5484.pdf,1122 Publ 5484                           (PDF),publications
p1779.pdf,https://www.irs.gov/pub/irs-pdf/p1779.pdf,0323 Publ 1779                           (PDF),publications
p5774.pdf,https://www.irs.gov/pub/irs-pdf/p5774.pdf,0323 Publ 5774                           (PDF),publications
p5786.pdf,https://www.irs.gov/pub/irs-pdf/p5786.pdf,1022 Publ 5786                           (PDF),publications
p5785.pdf,https://www.irs.gov/pub/irs-pdf/p5785.pdf,1022 Publ 5785                           (PDF),publications
p5783.pdf,https://www.irs.gov/pub/irs-pdf/p5783.pdf,1022 Publ 5783                           (PDF),publications
p5784.pdf,https://www.irs.gov/pub/irs-pdf/p5784.pdf,1022 Publ 5784                           (PDF),publications
p5724b.pdf,https://www.irs.gov/pub/irs-pdf/p5724b.pdf,0223 Publ 5724-B                         (PDF),publications
p5724e.pdf,https://www.irs.gov/pub/irs-pdf/p5724e.pdf,0323 Publ 5724-E                         (PDF),publications
p5534h.pdf,https://www.irs.gov/pub/irs-pdf/p5534h.pdf,0223 Publ 5534-H                         (PDF),publications
p3112sp.pdf,https://www.irs.gov/pub/irs-pdf/p3112sp.pdf,1022 Publ 3112 (SP)                      (PDF),publications
p5776.pdf,https://www.irs.gov/pub/irs-pdf/p5776.pdf,0323 Publ 5776                           (PDF),publications
p5089asp.pdf,https://www.irs.gov/pub/irs-pdf/p5089asp.pdf,1022 Publ 5089-A (SP)                    (PDF),publications
p5652.pdf,https://www.irs.gov/pub/irs-pdf/p5652.pdf,0223 Publ 5652                           (PDF),publications
p904.pdf,https://www.irs.gov/pub/irs-pdf/p904.pdf,0223 Publ 904                            (PDF),publications
p5744.pdf,https://www.irs.gov/pub/irs-pdf/p5744.pdf,0223 Publ 5744                           (PDF),publications
i8886.pdf,https://www.irs.gov/pub/irs-pdf/i8886.pdf,1022 Inst 8886                           (PDF),instructions
f12203.pdf,https://www.irs.gov/pub/irs-pdf/f12203.pdf,0822 Form 12203                          (PDF),forms
f14824.pdf,https://www.irs.gov/pub/irs-pdf/f14824.pdf,1022 Form 14824                          (PDF),forms
f886hdep.pdf,https://www.irs.gov/pub/irs-pdf/f886hdep.pdf,1022 Form 886-H-DEP                      (PDF),forms
f886he.pdf,https://www.irs.gov/pub/irs-pdf/f886he.pdf,1022 Form 886-H-EIC                      (PDF),forms
f11652.pdf,https://www.irs.gov/pub/irs-pdf/f11652.pdf,0121 Form 11652                          (PDF),forms
f3911sp.pdf,https://www.irs.gov/pub/irs-pdf/f3911sp.pdf,1022 Form 3911 (SP)                      (PDF),forms
i3115.pdf,https://www.irs.gov/pub/irs-pdf/i3115.pdf,1222 Inst 3115                           (PDF),instructions
f3115.pdf,https://www.irs.gov/pub/irs-pdf/f3115.pdf,1222 Form 3115                           (PDF),forms
p5396.pdf,https://www.irs.gov/pub/irs-pdf/p5396.pdf,0123 Publ 5396                           (PDF),publications
f8849s3.pdf,https://www.irs.gov/pub/irs-pdf/f8849s3.pdf,0123 Form 8849 (Schedule 3)              (PDF),forms
p5396b.pdf,https://www.irs.gov/pub/irs-pdf/p5396b.pdf,0223 Publ 5396-B                         (PDF),publications
p5731sp.pdf,https://www.irs.gov/pub/irs-pdf/p5731sp.pdf,1222 Publ 5731 (sp)                      (PDF),publications
p5382.pdf,https://www.irs.gov/pub/irs-pdf/p5382.pdf,0123 Publ 5382                           (PDF),publications
f8038cpa.pdf,https://www.irs.gov/pub/irs-pdf/f8038cpa.pdf,1222 Form 8038-CP (Schedule A)           (PDF),forms
f8995ad.pdf,https://www.irs.gov/pub/irs-pdf/f8995ad.pdf,1222 Form 8995-A (Schedule D)            (PDF),forms
f8995ab.pdf,https://www.irs.gov/pub/irs-pdf/f8995ab.pdf,1222 Form 8995-A (Schedule B)            (PDF),forms
f8995ac.pdf,https://www.irs.gov/pub/irs-pdf/f8995ac.pdf,1222 Form 8995-A (Schedule C)            (PDF),forms
p5731.pdf,https://www.irs.gov/pub/irs-pdf/p5731.pdf,1222 Publ 5731                           (PDF),publications
f14439.pdf,https://www.irs.gov/pub/irs-pdf/f14439.pdf,0322 Form 14439                          (PDF),forms
f8453wh.pdf,https://www.irs.gov/pub/irs-pdf/f8453wh.pdf,1222 Form 8453-WH                        (PDF),forms
f8879wh.pdf,https://www.irs.gov/pub/irs-pdf/f8879wh.pdf,1222 Form 8879-WH                        (PDF),forms
i1116sb.pdf,https://www.irs.gov/pub/irs-pdf/i1116sb.pdf,1222 Inst 1116 (Schedule B)              (PDF),instructions
f1120fs.pdf,https://www.irs.gov/pub/irs-pdf/f1120fs.pdf,1222 Form 1120-F (Schedule S)            (PDF),forms
f1120fv.pdf,https://www.irs.gov/pub/irs-pdf/f1120fv.pdf,1222 Form 1120-F (Schedule V)            (PDF),forms
p5461sp.pdf,https://www.irs.gov/pub/irs-pdf/p5461sp.pdf,1122 Publ 5461 (sp)                      (PDF),publications
p5461csp.pdf,https://www.irs.gov/pub/irs-pdf/p5461csp.pdf,1122 Publ 5461-C (sp)                    (PDF),publications
p5461bsp.pdf,https://www.irs.gov/pub/irs-pdf/p5461bsp.pdf,1122 Publ 5461-B (sp)                    (PDF),publications
p5461dsp.pdf,https://www.irs.gov/pub/irs-pdf/p5461dsp.pdf,1122 Publ 5461-D (sp)                    (PDF),publications
i1120fv.pdf,https://www.irs.gov/pub/irs-pdf/i1120fv.pdf,1222 Inst 1120-F (Schedule V)            (PDF),instructions
i1120fs.pdf,https://www.irs.gov/pub/irs-pdf/i1120fs.pdf,1222 Inst 1120-F (Schedule S)            (PDF),instructions
f8992sb.pdf,https://www.irs.gov/pub/irs-pdf/f8992sb.pdf,1222 Form 8992 (Schedule B)              (PDF),forms
f8992sa.pdf,https://www.irs.gov/pub/irs-pdf/f8992sa.pdf,1222 Form 8992 (Schedule A)              (PDF),forms
f1120utp.pdf,https://www.irs.gov/pub/irs-pdf/f1120utp.pdf,1222 Form 1120 (Schedule UTP)            (PDF),forms
i1120utp.pdf,https://www.irs.gov/pub/irs-pdf/i1120utp.pdf,1222 Inst 1120 (Schedule UTP)            (PDF),instructions
f8288c.pdf,https://www.irs.gov/pub/irs-pdf/f8288c.pdf,0123 Form 8288-C                         (PDF),forms
f8288a.pdf,https://www.irs.gov/pub/irs-pdf/f8288a.pdf,0123 Form 8288-A                         (PDF),forms
p784.pdf,https://www.irs.gov/pub/irs-pdf/p784.pdf,1222 Publ 784                            (PDF),publications
p5561a.pdf,https://www.irs.gov/pub/irs-pdf/p5561a.pdf,1222 Publ 5561-A                         (PDF),publications
f8978.pdf,https://www.irs.gov/pub/irs-pdf/f8978.pdf,0123 Form 8978                           (PDF),forms
f8978sa.pdf,https://www.irs.gov/pub/irs-pdf/f8978sa.pdf,0123 Form 8978 (Schedule A)              (PDF),forms
p3865.pdf,https://www.irs.gov/pub/irs-pdf/p3865.pdf,1122 Publ 3865                           (PDF),publications
f8992.pdf,https://www.irs.gov/pub/irs-pdf/f8992.pdf,1222 Form 8992                           (PDF),forms
f1116sb.pdf,https://www.irs.gov/pub/irs-pdf/f1116sb.pdf,1222 Form 1116 (Schedule B)              (PDF),forms
p5181.pdf,https://www.irs.gov/pub/irs-pdf/p5181.pdf,1222 Publ 5181                           (PDF),publications
p5033.pdf,https://www.irs.gov/pub/irs-pdf/p5033.pdf,0322 Publ 5033                           (PDF),publications
p783.pdf,https://www.irs.gov/pub/irs-pdf/p783.pdf,1222 Publ 783                            (PDF),publications
f7203.pdf,https://www.irs.gov/pub/irs-pdf/f7203.pdf,1222 Form 7203                           (PDF),forms
i7203.pdf,https://www.irs.gov/pub/irs-pdf/i7203.pdf,1222 Inst 7203                           (PDF),instructions
p4038.pdf,https://www.irs.gov/pub/irs-pdf/p4038.pdf,1222 Publ 4038                           (PDF),publications
p4799.pdf,https://www.irs.gov/pub/irs-pdf/p4799.pdf,1122 Publ 4799                           (PDF),publications
f8833.pdf,https://www.irs.gov/pub/irs-pdf/f8833.pdf,1222 Form 8833                           (PDF),forms
f56f.pdf,https://www.irs.gov/pub/irs-pdf/f56f.pdf,1222 Form 56-F                           (PDF),forms
p5461d.pdf,https://www.irs.gov/pub/irs-pdf/p5461d.pdf,1122 Publ 5461-D                         (PDF),publications
p5186.pdf,https://www.irs.gov/pub/irs-pdf/p5186.pdf,1122 Publ 5186                           (PDF),publications
p5461b.pdf,https://www.irs.gov/pub/irs-pdf/p5461b.pdf,1122 Publ 5461-B                         (PDF),publications
p5461c.pdf,https://www.irs.gov/pub/irs-pdf/p5461c.pdf,1122 Publ 5461-C                         (PDF),publications
p5461.pdf,https://www.irs.gov/pub/irs-pdf/p5461.pdf,1122 Publ 5461                           (PDF),publications
f56.pdf,https://www.irs.gov/pub/irs-pdf/f56.pdf,1122 Form 56                             (PDF),forms
f15307.pdf,https://www.irs.gov/pub/irs-pdf/f15307.pdf,1122 Form 15307                          (PDF),forms
p4942.pdf,https://www.irs.gov/pub/irs-pdf/p4942.pdf,1022 Publ 4942                           (PDF),publications
f976.pdf,https://www.irs.gov/pub/irs-pdf/f976.pdf,1122 Form 976                            (PDF),forms
f23.pdf,https://www.irs.gov/pub/irs-pdf/f23.pdf,1122 Form 23                             (PDF),forms
f8554.pdf,https://www.irs.gov/pub/irs-pdf/f8554.pdf,1122 Form 8554                           (PDF),forms
f8554ep.pdf,https://www.irs.gov/pub/irs-pdf/f8554ep.pdf,1122 Form 8554-EP                        (PDF),forms
f3911.pdf,https://www.irs.gov/pub/irs-pdf/f3911.pdf,1022 Form 3911                           (PDF),forms
f15288.pdf,https://www.irs.gov/pub/irs-pdf/f15288.pdf,1022 Form 15288                          (PDF),forms
f4506c.pdf,https://www.irs.gov/pub/irs-pdf/f4506c.pdf,1022 Form 4506-C                         (PDF),forms
p1415.pdf,https://www.irs.gov/pub/irs-pdf/p1415.pdf,1022 Publ 1415                           (PDF),publications
p5364.pdf,https://www.irs.gov/pub/irs-pdf/p5364.pdf,1022 Publ 5364                           (PDF),publications
p5365.pdf,https://www.irs.gov/pub/irs-pdf/p5365.pdf,1022 Publ 5365                           (PDF),publications
p5310.pdf,https://www.irs.gov/pub/irs-pdf/p5310.pdf,1022 Publ 5310                           (PDF),publications
p5262.pdf,https://www.irs.gov/pub/irs-pdf/p5262.pdf,1022 Publ 5262                           (PDF),publications
f15105sp.pdf,https://www.irs.gov/pub/irs-pdf/f15105sp.pdf,0617 Form 15105 (SP)                     (PDF),forms
p5137.pdf,https://www.irs.gov/pub/irs-pdf/p5137.pdf,1022 Publ 5137                           (PDF),publications
p5251.pdf,https://www.irs.gov/pub/irs-pdf/p5251.pdf,0922 Publ 5251                           (PDF),publications
p5697.pdf,https://www.irs.gov/pub/irs-pdf/p5697.pdf,0922 Publ 5697                           (PDF),publications
p4465a.pdf,https://www.irs.gov/pub/irs-pdf/p4465a.pdf,0622 Publ 4465-A                         (PDF),publications
p5477.pdf,https://www.irs.gov/pub/irs-pdf/p5477.pdf,0722 Publ 5477                           (PDF),publications
f13930.pdf,https://www.irs.gov/pub/irs-pdf/f13930.pdf,0922 Form 13930                          (PDF),forms
p5712.pdf,https://www.irs.gov/pub/irs-pdf/p5712.pdf,0922 Publ 5712                           (PDF),publications
f8274.pdf,https://www.irs.gov/pub/irs-pdf/f8274.pdf,0922 Form 8274                           (PDF),forms
p5353.pdf,https://www.irs.gov/pub/irs-pdf/p5353.pdf,1022 Publ 5353                           (PDF),publications
f4852sp.pdf,https://www.irs.gov/pub/irs-pdf/f4852sp.pdf,0920 Form 4852 (sp)                      (PDF),forms
p5082.pdf,https://www.irs.gov/pub/irs-pdf/p5082.pdf,0922 Publ 5082                           (PDF),publications
p1450sp.pdf,https://www.irs.gov/pub/irs-pdf/p1450sp.pdf,0718 Publ 1450 (SP)                      (PDF),publications
f8328.pdf,https://www.irs.gov/pub/irs-pdf/f8328.pdf,0822 Form 8328                           (PDF),forms
p4268.pdf,https://www.irs.gov/pub/irs-pdf/p4268.pdf,0822 Publ 4268                           (PDF),publications
p5679sp.pdf,https://www.irs.gov/pub/irs-pdf/p5679sp.pdf,0822 Publ 5679 (sp)                      (PDF),publications
f12153sp.pdf,https://www.irs.gov/pub/irs-pdf/f12153sp.pdf,0722 Form 12153 (sp)                     (PDF),forms
p5666sp.pdf,https://www.irs.gov/pub/irs-pdf/p5666sp.pdf,0722 Publ 5666 (sp)                      (PDF),publications
p5666.pdf,https://www.irs.gov/pub/irs-pdf/p5666.pdf,0722 Publ 5666                           (PDF),publications
f14157as.pdf,https://www.irs.gov/pub/irs-pdf/f14157as.pdf,1118 Form 14157-A (sp)                   (PDF),forms
f4810.pdf,https://www.irs.gov/pub/irs-pdf/f4810.pdf,0822 Form 4810                           (PDF),forms
p5658sp.pdf,https://www.irs.gov/pub/irs-pdf/p5658sp.pdf,0722 Publ 5658 (sp)                      (PDF),publications
p5679.pdf,https://www.irs.gov/pub/irs-pdf/p5679.pdf,0822 Publ 5679                           (PDF),publications
f13803.pdf,https://www.irs.gov/pub/irs-pdf/f13803.pdf,0822 Form 13803                          (PDF),forms
f15373.pdf,https://www.irs.gov/pub/irs-pdf/f15373.pdf,0822 Form 15373                          (PDF),forms
f8832.pdf,https://www.irs.gov/pub/irs-pdf/f8832.pdf,1213 Form 8832                           (PDF),forms
f433a.pdf,https://www.irs.gov/pub/irs-pdf/f433a.pdf,0722 Form 433-A                          (PDF),forms
p5360sp.pdf,https://www.irs.gov/pub/irs-pdf/p5360sp.pdf,0622 Publ 5360 (sp)                      (PDF),publications
p5643zht.pdf,https://www.irs.gov/pub/irs-pdf/p5643zht.pdf,0522 Publ 5643 (zh-t)                    (PDF),publications
p5643ht.pdf,https://www.irs.gov/pub/irs-pdf/p5643ht.pdf,0522 Publ 5643 (ht)                      (PDF),publications
p5643ru.pdf,https://www.irs.gov/pub/irs-pdf/p5643ru.pdf,0522 Publ 5643 (ru)                      (PDF),publications
p5643zhs.pdf,https://www.irs.gov/pub/irs-pdf/p5643zhs.pdf,0522 Publ 5643 (zh-s)                    (PDF),publications
p5643ko.pdf,https://www.irs.gov/pub/irs-pdf/p5643ko.pdf,0522 Publ 5643 (ko)                      (PDF),publications
p5643vie.pdf,https://www.irs.gov/pub/irs-pdf/p5643vie.pdf,0522 Publ 5643 (vie)                     (PDF),publications
p5299.pdf,https://www.irs.gov/pub/irs-pdf/p5299.pdf,0822 Publ 5299                           (PDF),publications
f8806.pdf,https://www.irs.gov/pub/irs-pdf/f8806.pdf,1016 Form 8806                           (PDF),forms
p1335sp.pdf,https://www.irs.gov/pub/irs-pdf/p1335sp.pdf,0318 Publ 1335 (SP)                      (PDF),publications
i8821zht.pdf,https://www.irs.gov/pub/irs-pdf/i8821zht.pdf,0921 Inst 8821 (zh-t)                    (PDF),instructions
f12153.pdf,https://www.irs.gov/pub/irs-pdf/f12153.pdf,0722 Form 12153                          (PDF),forms
p5658.pdf,https://www.irs.gov/pub/irs-pdf/p5658.pdf,0722 Publ 5658                           (PDF),publications
p4900.pdf,https://www.irs.gov/pub/irs-pdf/p4900.pdf,0622 Publ 4900                           (PDF),publications
p5551sp.pdf,https://www.irs.gov/pub/irs-pdf/p5551sp.pdf,0921 Publ 5551 (sp)                      (PDF),publications
p4936.pdf,https://www.irs.gov/pub/irs-pdf/p4936.pdf,0722 Publ 4936                           (PDF),publications
p1546ez.pdf,https://www.irs.gov/pub/irs-pdf/p1546ez.pdf,0622 Publ 1546-EZ                        (PDF),publications
p1546.pdf,https://www.irs.gov/pub/irs-pdf/p1546.pdf,0622 Publ 1546                           (PDF),publications
p5453.pdf,https://www.irs.gov/pub/irs-pdf/p5453.pdf,0422 Publ 5453                           (PDF),publications
f8691.pdf,https://www.irs.gov/pub/irs-pdf/f8691.pdf,0622 Form 8691                           (PDF),forms
f14392.pdf,https://www.irs.gov/pub/irs-pdf/f14392.pdf,0722 Form 14392                          (PDF),forms
f5300.pdf,https://www.irs.gov/pub/irs-pdf/f5300.pdf,0117 Form 5300                           (PDF),forms
